bioguide_id,govtrack_id,thomas_id,opensecrets_id,icpsr_id,fec_ids,maplight_id,wikipedia,wikidata,first_name,last_name,display_name,term_type,chamber,state,district,party,start_date,end_date,start_year,end_year,years,congress_start,congress_end
A000009,400672,00001,,14000.0,,,James Abdnor,Q614868,James,Abdnor,James Abdnor,rep,house,SD,2.0,Republican,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000009,400672,00001,,14000.0,,,James Abdnor,Q614868,James,Abdnor,James Abdnor,rep,house,SD,2.0,Republican,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000009,400672,00001,,14000.0,,,James Abdnor,Q614868,James,Abdnor,James Abdnor,rep,house,SD,2.0,Republican,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000009,400672,00001,,14000.0,,,James Abdnor,Q614868,James,Abdnor,James Abdnor,rep,house,SD,2.0,Republican,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000009,400672,00001,,14000.0,,,James Abdnor,Q614868,James,Abdnor,James Abdnor,sen,senate,SD,,Republican,1981-01-05,1987-01-03,1981,1987,1981-1987,97,100
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
A000014,400001,00002,N00007665,15245.0,H6HI01121,,Neil Abercrombie,Q469689,Neil,Abercrombie,Neil Abercrombie,rep,house,HI,1.0,Democrat,2009-01-06,2010-03-01,2009,2010,2009-2010,111,111
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,7.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,7.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,7.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,7.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,7.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,2009-01-06,2011-01-03,2009,2011,2009-2011,111,112
A000022,400003,00004,N00001143,15000.0,H4NY07011,,Gary Ackerman,Q972029,Gary,Ackerman,Gary L. Ackerman,rep,house,NY,5.0,Democrat,2011-01-05,2013-01-03,2011,2013,2011-2013,112,113
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1965-01-04,1967-01-03,1965,1967,1965-1967,89,90
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1967-01-10,1969-01-03,1967,1969,1967-1969,90,91
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,rep,house,WA,7.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000031,400692,00005,,10700.0,,,Brock Adams,Q357718,Brockman,Adams,Brockman Adams,sen,senate,WA,,Democrat,1987-01-06,1993-01-03,1987,1993,1987-1993,100,103
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,5.0,Democrat,1961-01-03,1963-01-03,1961,1963,1961-1963,87,88
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1963-01-09,1965-01-03,1963,1965,1963-1965,88,89
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1965-01-04,1967-01-03,1965,1967,1965-1967,89,90
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1967-01-10,1969-01-03,1967,1969,1967-1969,90,91
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,7.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,6.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000052,400713,00006,,10500.0,,,Joseph P. Addabbo,Q6286109,Joseph,Addabbo,Joseph Addabbo,rep,house,NY,6.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2009-01-06,2011-01-03,2009,2011,2009-2011,111,112
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2011-01-05,2013-01-03,2011,2013,2011-2013,112,113
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2013-01-03,2015-01-03,2013,2015,2013-2015,113,114
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2015-01-06,2017-01-03,2015,2017,2015-2017,114,115
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2017-01-03,2019-01-03,2017,2019,2017-2019,115,116
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2019-01-03,2021-01-03,2019,2021,2019-2021,116,117
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2021-01-03,2023-01-03,2021,2023,2021-2023,117,118
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2023-01-03,2025-01-03,2023,2025,2023-2025,118,119
A000055,400004,01460,N00003028,29701.0,H6AL04098,127.0,Robert Aderholt,Q672671,Robert,Aderholt,Robert B. Aderholt,rep,house,AL,4.0,Republican,2025-01-03,2027-01-03,2025,2027,2025-2027,119,120
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,rep,house,HI,2.0,Democrat,1989-01-03,1990-05-15,1989,1990,1989-1990,101,101
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,sen,senate,HI,,Democrat,1990-05-16,1995-01-03,1990,1995,1990-1995,101,104
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,sen,senate,HI,,Democrat,1995-01-04,2001-01-03,1995,2001,1995-2001,104,107
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,sen,senate,HI,,Democrat,2001-01-03,2007-01-03,2001,2007,2001-2007,107,110
A000069,300001,00007,N00007653,14400.0,S0HI00084,,Daniel Akaka,Q359366,Daniel,Akaka,Daniel K. Akaka,sen,senate,HI,,Democrat,2007-01-04,2013-01-03,2007,2013,2007-2013,110,113
A000076,400735,00009,,14600.0,,,Donald J. Albosta,Q1239957,Donald,Albosta,Donald Albosta,rep,house,MI,10.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000076,400735,00009,,14600.0,,,Donald J. Albosta,Q1239957,Donald,Albosta,Donald Albosta,rep,house,MI,10.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
A000076,400735,00009,,14600.0,,,Donald J. Albosta,Q1239957,Donald,Albosta,Donald Albosta,rep,house,MI,10.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
A000103,400761,00010,,12000.0,,,Bill Alexander (American politician),Q861905,William,Alexander,William Alexander,rep,house,AR,1.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
A000109,300003,00011,N00009082,29108.0,S6CO00168,,Wayne Allard,Q724250,Wayne,Allard,Wayne Allard,rep,house,CO,4.0,Republican,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
A000109,300003,00011,N00009082,29108.0,S6CO00168,,Wayne Allard,Q724250,Wayne,Allard,Wayne Allard,rep,house,CO,4.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
A000109,300003,00011,N00009082,29108.0,S6CO00168,,Wayne Allard,Q724250,Wayne,Allard,Wayne Allard,rep,house,CO,4.0,Republican,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
A000109,300003,00011,N00009082,29108.0,S6CO00168,,Wayne Allard,Q724250,Wayne,Allard,Wayne Allard,sen,senate,CO,,Republican,1997-01-07,2003-01-03,1997,2003,1997-2003,105,108
A000109,300003,00011,N00009082,29108.0,S6CO00168,,Wayne Allard,Q724250,Wayne,Allard,Wayne Allard,sen,senate,CO,,Republican,2003-01-07,2009-01-03,2003,2009,2003-2009,108,111
A000121,300004,00013,N00009957,29148.0,,,George Allen (American politician),Q527553,George,Allen,George Allen,rep,house,VA,7.0,Republican,1991-11-05,1993-01-03,1991,1993,1991-1993,102,103
A000121,300004,00013,N00009957,29148.0,,,George Allen (American politician),Q527553,George,Allen,George Allen,sen,senate,VA,,Republican,2001-01-03,2007-01-03,2001,2007,2001-2007,107,110
A000148,456825,,N00045506,,H0MA04192,,Jake Auchincloss,Q101196632,Jake,Auchincloss,Jake Auchincloss,rep,house,MA,4.0,Democrat,2021-01-03,2023-01-03,2021,2023,2021-2023,117,118
A000148,456825,,N00045506,,H0MA04192,,Jake Auchincloss,Q101196632,Jake,Auchincloss,Jake Auchincloss,rep,house,MA,4.0,Democrat,2023-01-03,2025-01-03,2023,2025,2023-2025,118,119
A000148,456825,,N00045506,,H0MA04192,,Jake Auchincloss,Q101196632,Jake,Auchincloss,Jake Auchincloss,rep,house,MA,4.0,Democrat,2025-01-03,2027-01-03,2025,2027,2025-2027,119,120
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,17.0,Democrat,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,17.0,Democrat,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,35.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
A000189,400844,00016,,12001.0,,,Glenn M. Anderson,Q1531081,Glenn,Anderson,Glenn Anderson,rep,house,CA,32.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
A000207,400878,00018,,14001.0,,,Ike Franklin Andrews,Q1658089,Ike,Andrews,Ike Andrews,rep,house,NC,4.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000207,400878,00018,,14001.0,,,Ike Franklin Andrews,Q1658089,Ike,Andrews,Ike Andrews,rep,house,NC,4.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000207,400878,00018,,14001.0,,,Ike Franklin Andrews,Q1658089,Ike,Andrews,Ike Andrews,rep,house,NC,4.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000207,400878,00018,,14001.0,,,Ike Franklin Andrews,Q1658089,Ike,Andrews,Ike Andrews,rep,house,NC,4.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000207,400878,00018,,14001.0,,,Ike Franklin Andrews,Q1658089,Ike,Andrews,Ike Andrews,rep,house,NC,4.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
A000207,400878,00018,,14001.0,,,Ike Franklin Andrews,Q1658089,Ike,Andrews,Ike Andrews,rep,house,NC,4.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,1.0,Republican,1963-01-09,1965-01-03,1963,1965,1963-1965,88,89
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,1.0,Republican,1965-01-04,1967-01-03,1965,1967,1965-1967,89,90
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,1.0,Republican,1967-01-10,1969-01-03,1967,1969,1967-1969,90,91
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,1.0,Republican,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,1.0,Republican,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,0.0,Republican,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,0.0,Republican,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,0.0,Republican,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,rep,house,ND,0.0,Republican,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
A000208,400881,00019,,10569.0,,,Mark Andrews (politician),Q364746,Mark,Andrews,Mark Andrews,sen,senate,ND,,Republican,1981-01-05,1987-01-03,1981,1987,1981-1987,97,100
A000209,400882,00020,,15001.0,,,Michael A. Andrews,Q1592480,Michael,Andrews,Michael Andrews,rep,house,TX,25.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
A000209,400882,00020,,15001.0,,,Michael A. Andrews,Q1592480,Michael,Andrews,Michael Andrews,rep,house,TX,25.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
A000209,400882,00020,,15001.0,,,Michael A. Andrews,Q1592480,Michael,Andrews,Michael Andrews,rep,house,TX,25.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
